Name,Synonyms,SMILES
"3-methyl-1H-pyrrolo[2,3-b]pyridine-2-carboxylic acid","1204475-73-9|3-methyl-1H-pyrrolo[2,3-b]pyridine-2-carboxylic acid|1H-Pyrrolo[2,3-b]pyridine-2-carboxylic acid, 3-methyl-|NKNGCIHADLXOBA-UHFFFAOYSA-N|3-methyl-1H-pyrrolo[2,3-b]pyridine-2-carboxylicacid|SCHEMBL7976276|SB14289|PS-16806|E77367",CC1=C(NC2=C1C=CC=N2)C(=O)O
"1-methyl-1H-pyrrolo[2,3-b]pyridine-6-carboxylic acid","1418128-92-3|1-methyl-1H-pyrrolo[2,3-b]pyridine-6-carboxylic acid|1-methyl-1H-pyrrolo[2,3-b]pyridine-6-carboxylicacid|MFCD22394564|1-methylpyrrolo[2,3-b]pyridine-6-carboxylic acid|SCHEMBL14645392|SB14053|1-Methyl-7-azaindole-6-carboxylic Acid|AS-79421|DA-29226|SY322044|P20329",CN1C=CC2=C1N=C(C=C2)C(=O)O
6-(Tert-butoxy)pyridine-3-carboxylic acid,6-(tert-butoxy)pyridine-3-carboxylic acid|1039902-71-0|6-[(2-methylpropan-2-yl)oxy]pyridine-3-carboxylic acid|6-tert-butoxynicotinic acid|SCHEMBL2937538|AWWKWKCSQKWENM-UHFFFAOYSA-N|PRB90271|AKOS009261788|6-(tert-butoxy)pyridine-3-carboxylicacid|EN300-127510|Z362798962,CC(C)(C)OC1=NC=C(C=C1)C(=O)O
2-chloro-4-(1H-pyrazol-1-ylmethyl)pyridine,2-chloro-4-(1H-pyrazol-1-ylmethyl)pyridine|1250584-89-4|2-chloro-4-(pyrazol-1-ylmethyl)pyridine|SCHEMBL15790593|AAC58489|AKOS011759441|CS-0225280|2-chloro-4-[(1H-pyrazol-1-yl)methyl]pyridine|EN300-123300|Z991480372,C1=CN(N=C1)CC2=CC(=NC=C2)Cl
"2,6-Dimethylimidazo[1,2-a]pyridine-3-carbaldehyde","2,6-dimethylimidazo[1,2-a]pyridine-3-carbaldehyde|728864-60-6|2,6-Dimethyl-imidazo[1,2-a]pyridine-3-carbaldehyde|DTXSID101221977|ALBB-036939|AKOS006294661|CS-0096996|EN300-1197347|2,6-Dimethylimidazo[1,2-a]pyridine-3-carboxaldehyde",CC1=CN2C(=NC(=C2C=O)C)C=C1
4-(Pyridin-3-yloxy)butan-1-amine,4-(pyridin-3-yloxy)butan-1-amine|98607-88-6|4-pyridin-3-yloxybutan-1-amine|3-(4-AMINOBUTOXY)PYRIDINE|4-(3-Pyridyloxy)butylamine|4-(3-pyridinyloxy)butyl amine|SCHEMBL6254874|OLIHZSQCXSREQD-UHFFFAOYSA-N|4-(3-pyridinyloxy)-1-butanamine|AKOS009559467|EN300-264817|F1905-6564,C1=CC(=CN=C1)OCCCCN
1-(Pyridin-3-ylmethyl)-1H-imidazol-2-amine,1-(Pyridin-3-ylmethyl)-1H-imidazol-2-amine|292040-76-7|1-(pyridin-3-ylmethyl)imidazol-2-amine|SCHEMBL7501008|MFCD12164602|AKOS010081862|KS-8837|CS-0222380|1-[(pyridin-3-yl)methyl]-1H-imidazol-2-amine|EN300-1109857,C1=CC(=CN=C1)CN2C=CN=C2N
5-(4-Methyl-1H-imidazol-1-yl)pyridin-2-amine,"5-(4-Methyl-1H-imidazol-1-yl)pyridin-2-amine|1232038-91-3|SCHEMBL3701633|DTXSID80726973|QUGLMFYBBMRGFT-UHFFFAOYSA-N|AKOS015946887|AT24629|5-(4-methylimidazol-1-yl)pyridin-2-amine|DB-306234|5-(4-methyl-1H-imidazol-1-yl)pyridin-2-ylamine|2-Pyridinamine, 5-(4-methyl-1H-imidazol-1-yl)-",CC1=CN(C=N1)C2=CN=C(C=C2)N
"Methyl 5-methyl-1H-pyrrolo[2,3-b]pyridine-2-carboxylate","Methyl 5-methyl-1H-pyrrolo[2,3-b]pyridine-2-carboxylate|1373228-85-3|1H-Pyrrolo[2,3-b]pyridine-2-carboxylic acid, 5-methyl-, methyl ester|SCHEMBL17324213|DTXSID50856877|YEC22885|DB-101377|CS-0263487|EN300-8741785|Methyl5-methyl-1H-pyrrolo[2,3-b]pyridine-2-carboxylate",CC1=CC2=C(NC(=C2)C(=O)OC)N=C1
2-Methoxy-6-(trifluoromethyl)pyridin-4-ol,2-Methoxy-6-(trifluoromethyl)pyridin-4-ol|1227513-61-2|4-hydroxy-2-methoxy-6-(trifluoromethyl)pyridine|2-methoxy-6-(trifluoromethyl)-1H-pyridin-4-one|SB53243|BS-30339|CS-0081653|D74366,COC1=CC(=O)C=C(N1)C(F)(F)F
N-(pyridin-4-ylmethyl)butan-2-amine,869941-69-5|N-(pyridin-4-ylmethyl)butan-2-amine|N-(4-PYRIDINYLMETHYL)-2-BUTANAMINE|(butan-2-yl)[(pyridin-4-yl)methyl]amine|N-(4-Pyridylmethyl)butan-2-amine|starbld0017149|N-(4-Pyridinylmethyl)-2-butanamine x1hcl|SCHEMBL14463410|DTXSID80405892|BBL000054|MFCD04488522|STK510894|AKOS000228175|AKOS017268633|VS-00422|(PYRIDIN-4-YLMETHYL)(SEC-BUTYL)AMINE|EN300-167213,CCC(C)NCC1=CC=NC=C1
"5-methyl-1H-pyrrolo[3,2-b]pyridine-3-carboxylic acid","5-methyl-1H-pyrrolo[3,2-b]pyridine-3-carboxylic acid|1190318-52-5|1H-Pyrrolo[3,2-b]pyridine-3-carboxylic acid, 5-methyl-|SCHEMBL22050698|DTXSID601220431|PS-18150|CS-0441859|EN300-1635523|5-methyl-1H-pyrrolo[3,2-b]pyridine-3-carboxylicacid",CC1=NC2=C(C=C1)NC=C2C(=O)O
"2,2-Dimethyl-3-(pyridin-2-yl)propanoic acid","2,2-Dimethyl-3-(pyridin-2-yl)propanoic acid|162648-22-8|2,2-dimethyl-3-pyridin-2-ylpropanoic acid|SCHEMBL294785|AKOS014775725|KS-7908|SB54897|2,2-Dimethyl-3-(pyridin-2-yl)propanoicacid|CS-0447716|G62766|EN300-1137870",CC(C)(CC1=CC=CC=N1)C(=O)O
"2-methyl-1H-pyrrolo[3,2-b]pyridine-6-carboxylic acid","2-methyl-1H-pyrrolo[3,2-b]pyridine-6-carboxylic acid|1190313-15-5|SCHEMBL25331380|DTXSID001219272|SB15663|CS-0054433|P11557|EN300-7414371|2-methyl-1H-pyrrolo[3,2-b]pyridine-6-carboxylicacid|1H-Pyrrolo[3,2-b]pyridine-6-carboxylic acid, 2-methyl-",CC1=CC2=C(N1)C=C(C=N2)C(=O)O
"Methyl 2-amino-[1,2,4]triazolo[1,5-a]pyridine-5-carboxylate","methyl 2-amino-[1,2,4]triazolo[1,5-a]pyridine-5-carboxylate|1214902-53-0|[1,2,4]Triazolo[1,5-a]pyridine-5-carboxylic acid, 2-amino-, methyl ester|SCHEMBL3302106|AFCPXIWBBSGHAO-UHFFFAOYSA-N|BS-44252|CS-0442551|G11862|EN300-1274748|2-amino-[1,2,4]triazolo[1,5-a]pyridine-5-carboxylic acid methyl ester",COC(=O)C1=CC=CC2=NC(=NN21)N
"(5-chloro-1H-pyrrolo[2,3-c]pyridin-2-yl)methanol","(5-chloro-1H-pyrrolo[2,3-c]pyridin-2-yl)methanol|867036-42-8|5-chloro-1H-Pyrrolo[2,3-c]pyridine-2-methanol|{5-CHLORO-1H-PYRROLO[2,3-C]PYRIDIN-2-YL}METHANOL|SCHEMBL4270661|FWPKZKRFVQILGE-UHFFFAOYSA-N|DA-37622|CS-0136298|E81686",C1=C2C=C(NC2=CN=C1Cl)CO
"6-chloro-2,3-dimethyl-2H-pyrazolo[3,4-b]pyridine","6-chloro-2,3-dimethyl-2H-pyrazolo[3,4-b]pyridine|2067257-98-9|6-chloro-2,3-dimethylpyrazolo[3,4-b]pyridine|2H-Pyrazolo[3,4-b]pyridine, 6-chloro-2,3-dimethyl-|AKOS037644565|SB21625|AS-53992|CS-0050232|P17377",CC1=C2C=CC(=NC2=NN1C)Cl
3-(Pyridin-4-yl)acrylonitrile,"3-(Pyridin-4-yl)acrylonitrile|24490-79-7|123293-72-1|(E)-3-(Pyridin-4-yl)acrylonitrile|2-Propenenitrile, 3-(4-pyridinyl)-|(E)-3-pyridin-4-ylprop-2-enenitrile|2-Propenenitrile,3-(4-pyridinyl)-,(2E)-(9CI)|MFCD11858514|SCHEMBL2963146|G67036",C1=CN=CC=C1/C=C/C#N
3-(1-Methylhydrazinyl)pyridine,3-(1-methylhydrazinyl)pyridine|99979-60-9|1-methyl-1-pyridin-3-ylhydrazine|SCHEMBL2691083|QWXDABYFPHXDEY-UHFFFAOYSA-N|3-(1-METHYLHYDRAZIN-1-YL)PYRIDINE|CS-0089162|D74848,CN(C1=CN=CC=C1)N
2-((Trimethylsilyl)ethynyl)pyridin-4-amine,2-((Trimethylsilyl)ethynyl)pyridin-4-amine|667932-22-1|2-[2-(trimethylsilyl)ethynyl]pyridin-4-amine|2-(2-trimethylsilylethynyl)pyridin-4-amine|SCHEMBL3889058|SBB93222|CS-0454742|G55715|EN300-8308801,C[Si](C)(C)C#CC1=NC=CC(=C1)N
"2-(3H-Imidazo[4,5-c]pyridin-2-yl)acetonitrile","2-(3H-Imidazo[4,5-c]pyridin-2-yl)acetonitrile|1340134-42-0|3H-IMidazo[4,5-c]pyridine-2-acetonitrile|DTXSID70734805|AKOS014051987|DB-329244|(3H-Imidazo[4,5-c]pyridin-2-yl)acetonitrile",C1=CN=CC2=C1N=C(N2)CC#N
3-[(Pyridin-2-ylmethyl)amino]propanenitrile,3-[(pyridin-2-ylmethyl)amino]propanenitrile|112086-58-5|3-(pyridin-2-ylmethylamino)propanenitrile|3-{[(pyridin-2-yl)methyl]amino}propanenitrile|SCHEMBL7295472|MEA08658|AKOS008022863|CS-0258122|EN300-69156|Z53116751,C1=CC=NC(=C1)CNCCC#N
(S)-1-(pyridin-2-yl)propan-1-amine,"(S)-1-(pyridin-2-yl)propan-1-amine|192223-66-8|2-Pyridinemethanamine,alpha-ethyl-,(alphaS)-(9CI)|(1S)-1-pyridin-2-ylpropan-1-amine|(1S)-1-(pyridin-2-yl)propan-1-amine|(1S)-1-(2-PYRIDYL)PROPYLAMINE|(1S)-1-(2-PYRIDYL)PROPYLAMINE HCl|SCHEMBL3465329|AKOS017405016|CS-0120684|EN300-253392|F16910",CC[C@@H](C1=CC=CC=N1)N
"(7-Chloroimidazo[1,2-a]pyridin-3-yl)methanol","(7-Chloroimidazo[1,2-a]pyridin-3-yl)methanol|1367992-89-9|IMidazo[1,2-a]pyridine-3-Methanol, 7-chloro-|{7-CHLOROIMIDAZO[1,2-A]PYRIDIN-3-YL}METHANOL|G74433|EN300-7879342",C1=CN2C(=NC=C2CO)C=C1Cl
"6-Chlorothiazolo[5,4-b]pyridin-2(1H)-one","6-Chlorothiazolo[5,4-b]pyridin-2(1H)-one|112523-34-9|SCHEMBL8921291|DTXSID50372668|HFLUEPQJJWCETM-UHFFFAOYSA-N|DB-333512|6-chloro-2-oxo-1,2-dihydrothiazolo[5,4-b]pyridine|6-chloro-2-oxo-1,2-dihydrothiazolo[5.4-b]pyridine",C1=C(C=NC2=C1NC(=O)S2)Cl
2-methyl-N-(pyridin-4-ylmethyl)propan-1-amine,869941-71-9|2-methyl-N-(pyridin-4-ylmethyl)propan-1-amine|2-METHYL-N-(4-PYRIDINYLMETHYL)-1-PROPANAMINE|(2-methylpropyl)[(pyridin-4-yl)methyl]amine|(2-Methylpropyl)(pyridin-4-ylmethyl)amine|CHEMBRDG-BB 9070906|SCHEMBL18236733|DTXSID50358962|MFCD04533017|AKOS000226457|SB54490|EN300-167348,CC(C)CNCC1=CC=NC=C1
3-(Pyridine-3-carbonyl)oxolan-2-one,59578-61-9|Dihydro-3-(3-pyridoyl)-2-(3H)-furanone|3-(pyridine-3-carbonyl)oxolan-2-one|3-Nicotinoyldihydrofuran-2(3H)-one|3-[(2-Oxotetrahydrofuran-3-yl)carbonyl]pyridine|SCHEMBL10168711|DTXSID70394766|alpha-(2-Hydroxyethyl)-beta-oxo-3-pyridinepropionic Acid gamma-Lactone|AKOS006280222|FD21979|DB-297185|G81412|a-(2-Hydroxyethyl)-b-oxo-3-pyridinepropionic acid gamma-lactone;3-[(2-Oxotetrahydrofuran-3-yl)carbonyl]pyridine,C1COC(=O)C1C(=O)C2=CN=CC=C2
1-(Pyridin-4-yl)pyrrolidin-3-ol,1-(pyridin-4-yl)pyrrolidin-3-ol|116721-57-4|1-pyridin-4-ylpyrrolidin-3-ol|SCHEMBL5227052|DTXSID60619854|1-(4-Pyridinyl)-3-pyrrolidinol|HHYWFIGUFNRYPN-UHFFFAOYSA-N|1-(4-pyridyl)-3-hydroxypyrrolidine|1-(4-pyridinyl)-3-hydroxypyrrolidine|4-(3-hydroxy-1-pyrrolidinyl)pyridine|AKOS012214641|SB45678|SB46915|SB54688|DB-060914|DB-065381|DB-065858|F2167-2706,C1CN(CC1O)C2=CC=NC=C2
"2,3-Dihydro-1H-pyrrolo[2,3-B]pyridine-5-carbonitrile","267413-07-0|2,3-DIHYDRO-1H-PYRROLO[2,3-B]PYRIDINE-5-CARBONITRILE|1H,2H,3H-PYRROLO[2,3-B]PYRIDINE-5-CARBONITRILE|MFCD06659757|SCHEMBL1680438|1H-Pyrrolo[2,3-b]pyridine-5-carbonitrile,2,3-dihydro-|DTXSID30663763|AKOS006293870|AB26248|DA-07511|PS-20385|P20983",C1CNC2=C1C=C(C=N2)C#N
(1-(Pyridin-2-yl)piperidin-3-yl)methanol,"916791-11-2|(1-(Pyridin-2-yl)piperidin-3-yl)methanol|[1-(2-pyridyl)-3-piperidyl]methanol|(3,4,5,6-Tetrahydro-2H-[1,2']bipyridinyl-3-yl)-methanol|(1-pyridin-2-ylpiperidin-3-yl)methanol|[1-(Pyridin-2-yl)piperidin-3-yl]methanol|DTXSID50671446|AKOS008927026|DB-289835|G65425|(3,4,5,6-Tetrahydro-2h-[1,2]bipyridinyl-3-yl)-methanol",C1CC(CN(C1)C2=CC=CC=N2)CO
"3-chloro-5-nitro-1H-pyrrolo[2,3-b]pyridine","1190318-05-8|3-chloro-5-nitro-1H-pyrrolo[2,3-b]pyridine|1H-Pyrrolo[2,3-b]pyridine, 3-chloro-5-nitro-|SCHEMBL23926473|SB14505|AS-80012|CS-0167499|E77551|1H-?Pyrrolo[2,?3-?b]?pyridine, 3-?chloro-?5-?nitro-",C1=C(C=NC2=C1C(=CN2)Cl)[N+](=O)[O-]
"3-formyl-1H-pyrrolo[2,3-b]pyridine-4-carboxylic acid","1190321-11-9|3-formyl-1H-pyrrolo[2,3-b]pyridine-4-carboxylic acid|3-FORMYL-7-AZAINDOLE-4-CARBOXYLIC ACID|1H-Pyrrolo[2,3-b]pyridine-4-carboxylic acid, 3-formyl-|DTXSID501218736|QXB32111|DB-252495|CS-0216067|EN300-331596|I10569|3-formyl-1H-pyrrolo[2,3-b]pyridine-4-carboxylicacid|Z1255494265",C1=CN=C2C(=C1C(=O)O)C(=CN2)C=O
"5-Methylpyrazolo[1,5-a]pyridine-2-carboxylic acid","876379-72-5|5-methylpyrazolo[1,5-a]pyridine-2-carboxylic acid|5-methylpyrazolo[1,5-a]pyridin-2-carboxylic acid|SCHEMBL4914023|DTXSID901234526|MFCD19688284|AKOS023413001|AT24779|DA-37082|CS-0456654|5-methylpyrazolo[1,5-a]pyridine-2-carboxylicacid",CC1=CC2=CC(=NN2C=C1)C(=O)O
"3-methoxy-6,7-dihydro-5H-pyrrolo[3,4-b]pyridine","3-methoxy-6,7-dihydro-5H-pyrrolo[3,4-b]pyridine|1256824-39-1|3-METHOXY-5H,6H,7H-PYRROLO[3,4-B]PYRIDINE|DTXSID001245235|AB74658|DB-294432|CS-0099950|F19782|EN300-6769602|6,7-Dihydro-3-methoxy-5H-pyrrolo[3,4-b]pyridine",COC1=CC2=C(CNC2)N=C1
Methyl 3-amino-3-(pyridin-4-yl)butanoate,methyl 3-amino-3-(pyridin-4-yl)butanoate|1541050-78-5|methyl 3-amino-3-pyridin-4-ylbutanoate|RLC05078|AKOS018408028|methyl3-amino-3-(pyridin-4-yl)butanoate|CS-0235243|EN300-154344,CC(CC(=O)OC)(C1=CC=NC=C1)N
1-methyl-3-(pyridin-4-yl)-1H-pyrazole-4-carbaldehyde,1-methyl-3-(pyridin-4-yl)-1H-pyrazole-4-carbaldehyde|1152546-66-1|1-methyl-3-pyridin-4-ylpyrazole-4-carbaldehyde|SCHEMBL16344554|TQR0377|CWB54666|AKOS008122359|EN300-53118|F8889-4267|Z381386582|1-METHYL-3-(PYRIDIN-4-YL)PYRAZOLE-4-CARBALDEHYDE,CN1C=C(C(=N1)C2=CC=NC=C2)C=O
"7-Methylimidazo[1,2-a]pyridin-6-amine","7-Methylimidazo[1,2-a]pyridin-6-amine|1215984-92-1|7-Methyl-imidazo[1,2-a]pyridin-6-ylamine|IMidazo[1,2-a]pyridin-6-aMine, 7-Methyl-|SCHEMBL22745442|DB-429157|CS-0455300|G11550",CC1=CC2=NC=CN2C=C1N
C-Pyridin-3-yl-C-p-tolyl-methylamine,C-Pyridin-3-yl-C-p-tolyl-methylamine|883546-81-4|(4-methylphenyl)-pyridin-3-ylmethanamine|1-(4-methylphenyl)-1-(pyridin-3-yl)methanamine|SCHEMBL10562053|AKOS000249139,CC1=CC=C(C=C1)C(C2=CN=CC=C2)N
1-(2-(Hydroxymethyl)pyridin-4-yl)ethanone,1-(2-(Hydroxymethyl)pyridin-4-yl)ethanone|1392271-34-9|1-[2-(hydroxymethyl)pyridin-4-yl]ethanone|SCHEMBL24690842|1-[2-(hydroxymethyl)pyridin-4-yl]ethan-1-one|F75933,CC(=O)C1=CC(=NC=C1)CO
"7-Chloro-1H,2H,3H-pyrrolo[2,3-C]pyridine","7-CHLORO-1H,2H,3H-PYRROLO[2,3-C]PYRIDINE|1338219-65-0|7-Chloro-2,3-dihydro-1H-pyrrolo[2,3-c]pyridine|MFCD24618764|SCHEMBL13909715|BS-45516|CS-0050055|P18820|1H-Pyrrolo[2,3-c]pyridine, 7-chloro-2,3-dihydro-",C1CNC2=C1C=CN=C2Cl
"Methyl 5-methylpyrazolo[1,5-a]pyridine-3-carboxylate","methyl 5-methylpyrazolo[1,5-a]pyridine-3-carboxylate|1167055-25-5|Pyrazolo[1,5-a]pyridine-3-carboxylic acid, 5-methyl-, methyl ester|SCHEMBL17320982|AKOS030624533|CS-16733|CS-0102827|D76312|methyl5-methylpyrazolo[1,5-a]pyridine-3-carboxylate",CC1=CC2=C(C=NN2C=C1)C(=O)OC
"Methyl imidazo[1,2-a]pyridine-3-carboxylate","methyl imidazo[1,2-a]pyridine-3-carboxylate|55365-10-1|imidazo[1,2-a]pyridine-3-carboxylic acid methyl ester|SCHEMBL2498113|SB37642|DB-265210|methylimidazo[1,2-a]pyridine-3-carboxylate|CS-0453539",COC(=O)C1=CN=C2N1C=CC=C2
"3-Methylimidazo[1,2-a]pyridine-5-carbaldehyde","1315359-91-1|3-Methylimidazo[1,2-a]pyridine-5-carbaldehyde|Imidazo[1,2-a]pyridine-5-carboxaldehyde, 3-methyl-|MFCD22551989|AKOS022714964|AS-48114|F18496|3-Methyl-imidazo[1,2-a]pyridine-5-carboxaldehyde",CC1=CN=C2N1C(=CC=C2)C=O
"1-Pyridin-2-yl-hexane-1,6-diamine","1-pyridin-2-yl-hexane-1,6-diamine|904813-53-2|1-(pyridin-2-yl)hexane-1,6-diamine|1-pyridin-2-ylhexane-1,6-diamine|MFCD06660408|DTXSID50587654|AKOS005257461|MS-21560",C1=CC=NC(=C1)C(CCCCCN)N
"2-(Methylthio)thiazolo[4,5-c]pyridine","2-(Methylthio)thiazolo[4,5-c]pyridine|65128-67-8|2-(methylsulfanyl)[1,3]thiazolo[4,5-c]pyridine|2-methylsulfanyl-[1,3]thiazolo[4,5-c]pyridine|SCHEMBL10804962|DTXSID00631555|AKOS022174576|Z1255495976",CSC1=NC2=C(S1)C=CN=C2
"Pyrazolo[1,5-a]pyridine-7-carboxylic acid amide","Pyrazolo[1,5-a]pyridine-7-carboxylic acid amide|1373223-82-5|pyrazolo[1,5-a]pyridine-7-carboxamide|MFCD22201148|SCHEMBL22235731|DTXSID501286844|SB33168|DB-432397|CS-0270748|Pyrazolo[1,5-a]pyridine-7-carboxylicacidamide|EN300-1165541",C1=CC2=CC=NN2C(=C1)C(=O)N
"Methyl thiazolo[4,5-b]pyridine-6-carboxylate","Methyl thiazolo[4,5-b]pyridine-6-carboxylate|2104019-86-3|Methylthiazolo[4,5-b]pyridine-6-carboxylate|METHYL [1,3]THIAZOLO[4,5-B]PYRIDINE-6-CARBOXYLATE|SCHEMBL23350442|CS-0160277|D96402",COC(=O)C1=CC2=C(N=C1)N=CS2
"N2-(3-Methoxypropyl)pyridine-2,5-diamine","N2-(3-Methoxypropyl)pyridine-2,5-diamine|4928-48-7|2-N-(3-methoxypropyl)pyridine-2,5-diamine|N2-(3-methoxy-propyl)-pyridine-2,5-diamine|SCHEMBL2790963|UBMBXZSCFJLQSW-UHFFFAOYSA-N|MFCD10009621|AKOS009329308|KS-5556|A1-54671",COCCCNC1=NC=C(C=C1)N
"6,7-Dihydro-5H-cyclopenta[b]pyridine-4-carboxylic acid","6,7-Dihydro-5H-cyclopenta[b]pyridine-4-carboxylic acid|953428-98-3|5H,6H,7H-CYCLOPENTA[B]PYRIDINE-4-CARBOXYLIC ACID|SCHEMBL827640|DNB42898|AKOS006308060|DB-428297|EN300-268222|6,7-Dihydro-5H-cyclopenta[b]pyridine-4-carboxylicacid|Z1198305295",C1CC2=C(C=CN=C2C1)C(=O)O
"Thiazolo[4,5-b]pyridine-2-carboxylic acid","Thiazolo[4,5-b]pyridine-2-carboxylic acid|875573-42-5|[1,3]THIAZOLO[4,5-B]PYRIDINE-2-CARBOXYLIC ACID|SCHEMBL16264544|Thiazolo[4,5-b]pyridine-2-carboxylicacid|EN300-761007|G88341",C1=CC2=C(N=C1)N=C(S2)C(=O)O
2-Hydroxy-1-pyridin-4-ylethanone,"274920-20-6|2-hydroxy-1-pyridin-4-ylethanone|2-Hydroxy-1-(4-pyridyl)ethanone|2-Hydroxy-1-(pyridin-4-yl)ethanone|Ethanone, 2-hydroxy-1-(4-pyridinyl)-|2-hydroxy-1-(4-pyridinyl)ethanone|2-hydroxy-1-(pyridin-4-yl)ethan-1-one|MFCD03411678|SCHEMBL6461274|DTXSID00376252|AC5781|AKOS006278339|SY131033|EN300-1601093",C1=CN=CC=C1C(=O)CO
3-Pyridin-4-YL-propionamidine,887578-79-2|4-Pyridinepropanimidamide|3-PYRIDIN-4-YL-PROPIONAMIDINE|3-pyridin-4-ylpropanimidamide|3-(PYRIDIN-4-YL)PROPANIMIDAMIDE|SCHEMBL7783575|DTXSID50591099|AKOS010113309|DB-078165,C1=CN=CC=C1CCC(=N)N
1-(Pyridin-2-yl)cyclopentanecarbonitrile,400727-04-0|1-(pyridin-2-yl)cyclopentanecarbonitrile|1-(2-Pyridinyl)cyclopentanecarbonitrile|1-pyridin-2-ylcyclopentane-1-carbonitrile|MFCD15144530|1-pyridin-2-yl-cyclopentanecarbonitrile|1-(2-pyridinyl)-Cyclopentanecarbonitrile|SCHEMBL15862755|MRLREHCMBWHUHY-UHFFFAOYSA-N|AKOS017517880|SB54694|DB-002268|CS-0531065,C1CCC(C1)(C#N)C2=CC=CC=N2
"6-methyl-1H-pyrrolo[3,2-b]pyridine-3-carbonitrile","1247940-17-5|6-methyl-1H-pyrrolo[3,2-b]pyridine-3-carbonitrile|3-cyano-6-methyl-4-azaindole|1H-Pyrrolo[3,2-b]pyridine-3-carbonitrile, 6-methyl-|SCHEMBL586707|3-CYANO-6-METHYL-1H-PYRROLO[3,2-B]PYRIDINE|DTXSID00735668|UHXRZWSNYMYAQG-UHFFFAOYSA-N|DB-366392",CC1=CC2=C(C(=CN2)C#N)N=C1
"1-(1H-Pyrazolo[3,4-c]pyridin-3-yl)ethanone","1-(1H-Pyrazolo[3,4-c]pyridin-3-yl)ethanone|1386462-22-1|1-(1H-Pyrazolo[3,4-c]pyridin-3-yl)ethan-1-one|SCHEMBL13836753|MTNYZRKKKMERFV-UHFFFAOYSA-N|DA-31630|CS-0102275|F18437|1-(1H-pyrazolo[3,4-c]pyridin-3-yl)-ethanone",CC(=O)C1=NNC2=C1C=CN=C2
"Imidazo[1,5-a]pyridine-5-sulfonamide","Imidazo[1,5-a]pyridine-5-sulfonamide|112583-30-9|Imidazo[1,5-a]pyridine-5-sulfonamide (9CI)|SCHEMBL9517872|DTXSID60560110|DB-265250|Imidazo[1,5-a]pyridine-5-sulfonamide(9ci)",C1=CC2=CN=CN2C(=C1)S(=O)(=O)N
"2,2-Dimethoxy-1-(pyridin-3-yl)ethan-1-amine","2,2-dimethoxy-1-(pyridin-3-yl)ethan-1-amine|1521100-22-0|2,2-dimethoxy-1-pyridin-3-ylethanamine|SCHEMBL3164091|WKC10022|AKOS018048121|2,2-dimethoxy-1-(pyridin-3-yl)ethanamine|CS-0233994|EN300-137627",COC(C(C1=CN=CC=C1)N)OC
"2,5-Dimethylimidazo[1,2-a]pyridine-3-carboxylic acid","2,5-dimethylimidazo[1,2-a]pyridine-3-carboxylic acid|81438-50-8|2,5-DimethylH-imidazo[1,2-a]pyridine-3-carboxylic acid|MFCD03265215|SCHEMBL7829888|DTXSID90512061|AKOS000345444|AB93063|DB-148936|CS-0083419|EN300-1197430|2,5-dimethylimidazo[1,2-a]pyridine-3-carboxylicacid",CC1=CC=CC2=NC(=C(N12)C(=O)O)C
"3-Methylfuro[3,2-b]pyridine-2-carboxylic acid","3-methylfuro[3,2-b]pyridine-2-carboxylic acid|107096-09-3|Furo[3,2-b]pyridine-2-carboxylic acid, 3-methyl-|SCHEMBL4140971|DTXSID60618160|CNUBKCREEQZXNE-UHFFFAOYSA-N|AKOS015899433|DA-23322|3-methylfuro[3,2-b]pyridine-2-carboxylicacid",CC1=C(OC2=C1N=CC=C2)C(=O)O
Piperidin-3-yl(pyridin-3-yl)methanone,Piperidin-3-yl(pyridin-3-yl)methanone|1221278-60-9|piperidin-3-yl(pyridin-3-yl)methanone(SALTDATA: 2HCl)|SCHEMBL7241178|3-(piperidine-3-carbonyl)pyridine|AKOS006346056|EN300-241980,C1CC(CNC1)C(=O)C2=CN=CC=C2
"5-chloro-3-methyl-1H-pyrazolo[3,4-c]pyridine","5-chloro-3-methyl-1H-pyrazolo[3,4-c]pyridine|1211534-37-0|MFCD18255788|SCHEMBL19965414|AKOS016028528|FG-0474|5-chloro-3-methyl-2H-pyrazolo[3,4-c]pyridine|H38563|5-Chloro-3-methyl-1H-pyrazolo[3,4-c]pyridine, 95%",CC1=C2C=C(N=CC2=NN1)Cl
1-Pyridin-3-yl-cyclopentanecarbonitrile,1-pyridin-3-yl-cyclopentanecarbonitrile|143619-68-5|1-pyridin-3-ylcyclopentane-1-carbonitrile|1-(pyridin-3-yl)cyclopentane-1-carbonitrile|MFCD15144542|SCHEMBL55992|AKOS017518840|AS-6450|DB-115814|G88029,C1CCC(C1)(C#N)C2=CN=CC=C2
"1H-Imidazo[4,5-C]pyridine-4,6-diamine","1H-Imidazo[4,5-C]pyridine-4,6-diamine|167083-81-0|1H-Imidazo[4,5-c]pyridine-4,6-diamine(9CI)|SCHEMBL18398246|SCHEMBL18398249|DTXSID30444933|AKOS006352822|3H-Imidazo[4,5-c]pyridine-4,6-diamine|CS-0101278",C1=C2C(=C(N=C1N)N)N=CN2
